period,time_hours,income_reservation,income_random,charging_cost,adjustment_cost,reservation_failure_cost,reward_delta,total_reward,income,reservation_services,random_services,reservation_failures,random_timeouts,path_adjustments,grid_energy_kwh,ledger_event_count
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,250
1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,253
2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,252
3,0.75,0.0,92.24586134786142,0.0,0.0,0.0,92.24586134786142,92.24586134786142,92.24586134786142,0,1,0,0,0,0.0,253
4,1.0,0.0,0.0,6.039613253960852e-16,0.0,0.0,-6.039613253960852e-16,-6.039613253960852e-16,0.0,0,0,0,0,0,1.7763568394002505e-15,250
5,1.25,0.0,119.55647370370488,6.039613253960852e-16,0.0,0.0,119.55647370370488,119.55647370370488,119.55647370370488,0,1,0,0,0,1.7763568394002505e-15,253
6,1.5,0.0,0.0,6.039613253960852e-16,0.0,0.0,-6.039613253960852e-16,-6.039613253960852e-16,0.0,0,0,0,0,0,1.7763568394002505e-15,251
7,1.75,85.18183330259399,0.0,6.039613253960852e-16,0.0,0.0,85.18183330259399,85.18183330259399,85.18183330259399,1,0,0,0,0,1.7763568394002505e-15,251
8,2.0,0.0,0.0,5.506706202140776e-15,0.0,0.0,-5.506706202140776e-15,-5.506706202140776e-15,0.0,0,0,0,0,0,8.881784197001252e-15,253
9,2.25,155.197971862917,0.0,4.902744876744691e-15,0.0,0.0,155.197971862917,155.197971862917,155.197971862917,2,0,0,0,0,7.105427357601002e-15,252
10,2.5,80.760617233998,0.0,9.876544027065392e-15,0.0,0.0,80.760617233998,80.760617233998,80.760617233998,1,0,0,0,0,1.4210854715202004e-14,253
11,2.75,0.0,0.0,6.7856831265089565e-15,0.0,0.0,-6.7856831265089565e-15,-6.7856831265089565e-15,0.0,0,0,0,0,0,1.2434497875801753e-14,250
12,3.0,119.12825323838999,109.05023250332053,6.7856831265089565e-15,10.0,0.0,218.17848574171052,218.17848574171052,228.17848574171052,1,1,0,0,1,1.2434497875801753e-14,255
13,3.25,89.356748247154,100.92699006814378,1.2363443602225742e-14,0.0,0.0,190.2837383152978,190.2837383152978,190.2837383152978,1,1,0,0,0,1.7763568394002505e-14,254
14,3.5,56.12000000018399,0.0,1.4175327578413996e-14,0.0,0.0,56.12000000018398,56.12000000018398,56.12000000018399,1,0,0,0,0,2.3092638912203256e-14,251
15,3.75,0.0,105.92301645595266,1.4175327578413996e-14,0.0,0.0,105.92301645595266,105.92301645595266,105.92301645595266,0,1,0,0,0,2.3092638912203256e-14,251
16,4.0,0.0,0.0,1.6626700016786343e-14,10.0,0.0,-10.000000000000016,-10.000000000000016,0.0,0,0,0,0,1,2.6645352591003757e-14,251
17,4.25,0.0,0.0,1.6626700016786343e-14,0.0,0.0,-1.6626700016786343e-14,-1.6626700016786343e-14,0.0,0,0,0,0,0,2.6645352591003757e-14,251
18,4.5,81.71290044714999,0.0,1.6626700016786343e-14,0.0,0.0,81.71290044714999,81.71290044714999,81.71290044714999,1,0,0,0,0,2.6645352591003757e-14,253
19,4.75,64.01666666682,0.0,1.165290086646564e-14,0.0,0.0,64.01666666682,64.01666666682,64.01666666682,1,0,0,0,0,1.9539925233402755e-14,251
20,5.0,0.0,0.0,1.911359959194669e-14,0.0,0.0,-1.911359959194669e-14,-1.911359959194669e-14,0.0,0,0,0,0,0,3.019806626980426e-14,250
21,5.25,0.0,0.0,1.911359959194669e-14,0.0,0.0,-1.911359959194669e-14,-1.911359959194669e-14,0.0,0,0,0,0,0,3.019806626980426e-14,252
22,5.5,67.546666666468,73.68295652522114,1.911359959194669e-14,0.0,0.0,141.22962319168914,141.22962319168914,141.22962319168914,1,1,0,0,0,3.019806626980426e-14,252
23,5.75,0.0,0.0,1.911359959194669e-14,0.0,0.0,-1.911359959194669e-14,-1.911359959194669e-14,0.0,0,0,0,0,0,3.019806626980426e-14,251
24,6.0,0.0,0.0,1.5969447986208252e-14,0.0,0.0,-1.5969447986208252e-14,-1.5969447986208252e-14,0.0,0,0,0,0,0,2.3092638912203256e-14,251
25,6.25,102.563596221612,0.0,1.5969447986208252e-14,0.0,0.0,102.563596221612,102.563596221612,102.563596221612,1,0,0,0,0,2.3092638912203256e-14,251
26,6.5,0.0,0.0,2.3323565301325284e-14,0.0,0.0,-2.3323565301325284e-14,-2.3323565301325284e-14,0.0,0,0,0,0,0,3.375077994860476e-14,250
27,6.75,0.0,0.0,2.3323565301325284e-14,0.0,0.0,-2.3323565301325284e-14,-2.3323565301325284e-14,0.0,0,0,0,0,0,3.375077994860476e-14,251
28,7.0,0.0,0.0,2.3323565301325284e-14,10.0,0.0,-10.000000000000021,-10.000000000000021,0.0,0,0,0,0,1,3.375077994860476e-14,255
29,7.25,0.0,119.92552896153016,2.0836665726164936e-14,0.0,0.0,119.92552896153016,119.92552896153016,119.92552896153016,0,1,0,0,0,3.019806626980426e-14,254
30,7.5,0.0,213.97926387781382,2.3145929617385262e-14,0.0,0.0,213.97926387781382,213.97926387781382,213.97926387781382,0,2,0,0,0,3.375077994860476e-14,255
31,7.75,0.0,0.0,1.975308805413078e-14,0.0,0.0,-1.975308805413078e-14,-1.975308805413078e-14,0.0,0,0,0,0,0,2.842170943040401e-14,251
32,8.0,161.943449387853,97.85638104643255,1.7266188478970432e-14,0.0,0.0,259.7998304342856,259.7998304342856,259.7998304342856,2,1,0,0,0,2.4868995751603507e-14,253
33,8.25,64.49203636536,0.0,2.6130209107577683e-14,0.0,0.0,64.49203636536,64.49203636536,64.49203636536,1,0,0,0,0,3.375077994860476e-14,253
34,8.5,0.0,0.0,2.5135449277513538e-14,10.0,0.0,-10.000000000000023,-10.000000000000023,0.0,0,0,0,0,1,3.375077994860476e-14,254
35,8.75,0.0,278.9971691905307,1.975308805413078e-14,0.0,0.0,278.9971691905307,278.9971691905307,278.9971691905307,0,2,0,0,0,2.842170943040401e-14,255
36,9.0,132.66010873379,0.0,2.6716406864579765e-14,20.0,0.0,112.66010873379,112.66010873379,132.66010873379,1,0,0,0,2,3.552713678800501e-14,262
37,9.25,105.22144123134001,386.0873438627392,1.975308805413078e-14,0.0,0.0,491.3087850940792,491.3087850940792,491.3087850940792,1,3,0,0,0,2.842170943040401e-14,266
38,9.5,177.97900125676,236.0179088513422,7.425171588693046e-15,10.0,0.0,403.9969101081022,403.9969101081022,413.9969101081022,2,2,0,0,1,1.0658141036401503e-14,259
39,9.75,89.99971444558,246.26683557140692,1.975308805413078e-14,0.0,0.0,336.2665500169869,336.2665500169869,336.2665500169869,1,2,0,0,0,2.842170943040401e-14,259
40,10.0,0.0,513.750997345757,1.6129320101754274e-14,0.0,0.0,513.750997345757,513.750997345757,513.750997345757,0,4,0,0,0,4.263256414560601e-14,262
41,10.25,159.915081222598,0.0,2.0392576516314876e-14,0.0,0.0,159.915081222598,159.915081222598,159.915081222598,2,0,0,0,0,4.618527782440651e-14,257
42,10.5,0.0,82.31600961745646,2.2666313270747196e-14,10.0,0.0,72.31600961745646,72.31600961745646,82.31600961745646,0,1,0,0,1,4.618527782440651e-14,257
43,10.75,303.83183133230403,291.5149058338179,1.4530598946294048e-14,0.0,0.0,595.3467371661219,595.3467371661219,595.346737166122,4,3,0,0,0,2.842170943040401e-14,266
44,11.0,294.119349341112,358.3857120979767,1.858069254012662e-14,10.0,0.0,642.5050614390886,642.5050614390886,652.5050614390886,3,4,0,0,1,3.552713678800501e-14,271
45,11.25,385.593100912684,510.0874949200773,1.0516032489249483e-14,0.0,0.0,895.6805958327612,895.6805958327612,895.6805958327614,5,6,0,0,0,2.1316282072803006e-14,271
46,11.5,176.09828486531197,453.6970142853105,1.9166890297128704e-14,0.0,0.0,629.7952991506224,629.7952991506224,629.7952991506224,2,5,0,0,0,3.019806626980426e-14,270
47,11.75,402.78310694257095,579.7550934824226,1.9166890297128704e-14,0.0,0.0,982.5382004249936,982.5382004249936,982.5382004249935,5,6,0,0,0,3.019806626980426e-14,267
48,12.0,66.31801265725998,78.20650072293107,2.0587975768648906e-14,20.0,0.0,124.52451338019105,124.52451338019105,144.52451338019105,1,1,0,1,2,4.796163466380676e-14,266
49,12.25,70.60344780316099,194.44049288668919,2.1422863483167025e-14,0.0,0.0,265.0439406898502,265.0439406898502,265.04394068985016,1,3,0,1,0,4.796163466380676e-14,267
50,12.5,129.57274088186898,444.77516589364706,1.2150280781497713e-14,20.0,0.0,554.3479067755161,554.3479067755161,574.3479067755161,2,5,0,0,2,2.1316282072803006e-14,268
51,12.75,280.409025221833,199.41124890904027,1.6271428648906298e-14,0.0,0.0,479.82027413087326,479.82027413087326,479.82027413087326,5,3,0,0,0,2.842170943040401e-14,261
52,13.0,100.040000000032,84.276395975677,8.988365607365268e-15,30.0,0.0,154.31639597570899,154.31639597570899,184.31639597570899,2,1,0,2,3,3.019806626980426e-14,265
53,13.25,146.26563732285302,203.95958833080942,1.4210854715202004e-14,0.0,0.0,350.2252256536624,350.2252256536624,350.22522565366245,3,2,0,0,0,3.375077994860476e-14,265
54,13.5,128.781985473516,419.2069822344216,1.7053025658242407e-14,30.0,0.0,517.9889677079376,517.9889677079376,547.9889677079376,3,5,0,0,3,4.263256414560601e-14,276
55,13.75,0.0,107.10983714598585,3.3000000000000163,0.0,0.0,103.80983714598585,103.80983714598585,107.10983714598585,0,1,0,0,0,15.000000000000043,268
56,14.0,587.8551593841919,617.2068071875711,3.8736842105936966,20.0,1000.0,181.1882823611695,181.1882823611695,1205.0619665717632,9,6,1,0,2,12.105263158105295,279
57,14.25,206.06213809551997,75.27553274797624,4.80000000000003,0.0,1000.0,-723.4623291565038,-723.4623291565038,281.3376708434962,2,1,1,1,0,15.000000000000073,268
58,14.5,244.29307771236006,676.7056918271327,1.3304912727107876e-14,10.0,1000.0,-89.00123046050737,-89.00123046050737,920.9987695394927,3,6,1,2,1,3.552713678800501e-14,273
59,14.75,64.714466796826,0.0,2.3305801732931285e-14,0.0,2000.0,-1935.285533203174,-1935.285533203174,64.714466796826,1,0,2,0,0,4.796163466380676e-14,266
60,15.0,621.8770821818889,399.3966428326235,3.4017233474514794e-14,20.0,2000.0,-998.7262749854874,-998.7262749854874,1021.2737250145124,7,4,2,0,2,4.973799150320701e-14,283
